0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/navigation.js HTTP/1.1" 200 1037 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/jquery-ui-1.10.1.custom.min.js HTTP/1.1" 200 24626 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/jquery.gridster.with-extras.min.js HTTP/1.1" 200 22185 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/jquery-1.8.3.min.js HTTP/1.1" 200 33942 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/shindig.js HTTP/1.1" 200 34564 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:58 +0530] "GET /dashboard/js/portal-dashboard-designer.js HTTP/1.1" 200 4893 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/img/designer-sprite.png HTTP/1.1" 200 10674 "https://localhost:9443/dashboard/css/portal-dashboard-designer.css" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/img/logo.png HTTP/1.1" 200 21341 "https://localhost:9443/dashboard/css/navigation.css" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/font/fontawesome-webfont.woff?v=3.2.1 HTTP/1.1" 200 43572 "https://localhost:9443/dashboard/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/font/Lato-Bol-webfont.woff HTTP/1.1" 200 19432 "https://localhost:9443/dashboard/css/styles.css" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/font/Lato-Reg-webfont.woff HTTP/1.1" 200 19260 "https://localhost:9443/dashboard/css/styles.css" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:10:59 +0530] "GET /dashboard/apis/ues/layout/ HTTP/1.1" 200 8 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:11:01 +0530] "GET /portal/gadgets/show-assets/show-assets.xml HTTP/1.1" 200 1781 "-" "Apache Shindig"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:01 +0530] "POST //rpc?st=-1%3A-1%3A*%3A*%3A*%3A0%3Adefault HTTP/1.1" 200 1473 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:11:01 +0530] "GET /portal/gadgets/show-assets/show-assets.xml HTTP/1.1" 200 1781 "-" "Apache Shindig"
